seed	team	player	wins	losses	cmpRnk	cmp	trnRnk	trn	slamRnk	slam	masseyRnk	massey	utrRnk	utr	itaRnk	ita	r2Id	masseyId	utrId
R4	MONM 	Victor Castro                       	13	 2	404	61.424	488	 85.120	477	 86.463	444	6.078	475	11.82	174	 3.093	567539	334063	1609342
R4	MONM 	Gabriel Busato                      	14	 2	441	58.487	549	 82.462	556	 83.378	486	5.805	526	11.51	158	 3.433	509739	334067	1042142
R4	MONM 	Sergio Martinez                     	12	 3	445	57.888	527	 83.631	537	 84.551	489	5.792	550	11.39	174	 3.093	430309	334065	1898164
R4	MONM 	Max Benaim                          	 8	 5	454	57.108	472	 85.534	468	 86.898	496	5.709	530	11.49	250	 2.416	389412	334259	 168000
R4	MONM 	Lucca Silva                         	 8	 4	472	55.313	516	 83.918	500	 85.755	511	5.599	528	11.50	256	 2.387	567538	334059	 281071
R4	MONM 	Charlie Penman                      	 4	 1	507	52.092	522	 83.767	526	 84.909	532	5.429	552	11.37	313	 2.012	567540	334061	 278054
R4	MONM 	Charles Gortzounian                 	 1	 0	565	46.843	586	 78.893	596	 79.960	469	5.928	572	11.11	   	      	509741	335780	2082163
R4	MONM 	Diego Leon Laporta Osante           	 1	 0	634	42.347	609	 70.372	615	 75.598	   	     	632	 9.57	   	      	567541	      	2082120
R4	NAU  	Eban Straker-Meads                  	 6	 7	353	65.637	314	 89.573	258	 91.337	394	6.375	394	12.22	381	 1.697	509001	332869	 366161
R4	NAU  	Facundo Tumosa                      	 5	 7	364	64.571	300	 89.754	281	 90.869	375	6.456	405	12.18	436	 1.375	491339	332868	1708959
R4	NAU  	Maciej Ziomber                      	11	 4	393	62.099	463	 85.954	486	 86.210	382	6.420	446	12.01	204	 2.679	565343	332874	2104400
R4	NAU  	Christopher Steele                  	 7	 7	478	54.861	486	 85.197	467	 86.942	508	5.612	516	11.58	315	 2.007	454438	332870	 743540
R4	NAU  	Dominik Buzonics                    	 6	 8	521	50.547	505	 84.243	497	 85.902	537	5.378	525	11.52	418	 1.508	565342	332872	 274834
R4	NAU  	Alexander Groves                    	 6	 8	543	48.740	540	 82.842	528	 84.884	517	5.572	530	11.49	   	      	508999	332871	 246638
R4	NAU  	Marcus Sulen                        	 1	 3	606	44.006	584	 79.009	593	 80.088	579	4.436	606	10.64	   	      	565344	334845	1017623
R4	NAU  	Joachim Schaefer                    	 1	 4	608	43.964	594	 77.513	595	 79.991	580	4.410	595	10.82	   	      	521288	344577	1233056
R4	NAU  	Daniel Dillon                       	 0	 2	609	43.927	610	 52.194	623	 53.927	560	5.103	575	11.08	   	      	493064	333633	1429963
R4	PRES 	Nicholas McKinney                   	13	 1	277	71.827	351	 88.770	393	 88.671	222	7.151	389	12.24	149	 3.593	485551	333846	 223084
R4	PRES 	Maxwell Benson                      	10	 6	328	67.844	296	 89.796	252	 91.470	360	6.551	437	12.06	293	 2.124	485558	333842	 402548
R4	PRES 	Javier Matos                        	 7	 2	443	58.218	501	 84.417	513	 85.213	447	6.058	497	11.72	223	 2.557	564474	333847	1616805
R4	PRES 	Juan Sebastian Dominguez Collado    	 4	 7	505	52.446	484	 85.243	470	 86.835	472	5.914	500	11.70	   	      	564475	333844	1951709
R4	PRES 	Daniel Stenger                      	 7	 8	522	50.343	507	 84.179	481	 86.301	507	5.617	555	11.34	440	 1.368	454618	333845	 729178
R4	PRES 	Georgije Babic                      	 2	 9	535	49.207	498	 84.644	484	 86.227	549	5.225	564	11.24	   	      	564476	333843	2093642
R4	PRES 	Alberto Conde                       	 6	 3	562	47.054	558	 81.604	568	 82.623	528	5.473	585	10.99	425	 1.448	398348	334639	 992424
R4	PRES 	Teodor Cariov                       	 4	 3	594	45.189	565	 80.975	571	 82.488	567	5.049	597	10.73	   	      	513726	334638	 219553
R4	PRES 	Vance Mercer                        	 1	 1	624	42.857	595	 77.352	605	 78.644	   	     	629	 9.60	   	      	485562	      	2107874
R4	PRES 	Daniel Martens                      	 0	 7	633	42.440	608	 70.940	617	 75.168	593	2.915	627	 9.70	   	      	564477	334640	  96580
R4	SALA 	Julien Evrard                       	16	 8	133	86.710	125	 93.440	136	 93.748	161	7.377	202	12.80	 75	 8.288	562312	331368	2585957
R4	SALA 	Clement Marzol                      	15	 5	143	85.557	168	 92.510	156	 93.204	143	7.481	215	12.76	 78	 8.120	430411	331370	 993341
R4	SALA 	Loic Cloes                          	 9	 5	266	73.245	273	 90.283	253	 91.437	232	7.093	358	12.32	239	 2.464	397744	332867	2117063
R4	SALA 	Sebastien Collard                   	16	 6	267	73.242	272	 90.302	289	 90.783	224	7.144	318	12.45	245	 2.427	511934	331369	 832920
R4	SALA 	Louis Delcour                       	 9	 5	372	63.941	401	 87.677	404	 88.446	326	6.673	405	12.18	285	 2.171	497781	331923	1945245
R4	SALA 	Martin Bugaj                        	 4	12	566	46.828	543	 82.778	550	 83.742	559	5.104	562	11.27	   	      	511929	331360	 169586
R4	SALA 	Leon Petko                          	 2	 5	591	45.355	555	 81.905	563	 83.074	569	4.977	605	10.65	   	      	511935	331924	 222288
R4	SALA 	Jordan Coutinho                     	 3	 5	601	44.477	578	 79.609	586	 81.281	577	4.660	596	10.74	   	      	520617	331363	2096327
R4	SALA 	Phillip Bosman                      	 3	 6	602	44.437	585	 78.955	587	 81.237	578	4.583	589	10.92	   	      	562311	331367	 134699
R4	SALA 	Ezra Blissard                       	 0	 5	637	41.400	637	 48.376	637	 53.802	592	3.571	635	 8.95	   	      	488930	331365	1292091
R4	SCST 	Elyes Marouani                      	 3	 1	407	61.055	409	 87.336	420	 88.146	329	6.655	382	12.25	415	 1.533	571607	357638	2749340
R4	SCST 	Marcelo Rodriguez                   	 3	 5	496	53.188	452	 86.311	450	 87.576	518	5.565	471	11.83	   	      	446404	335687	2774884
R4	SCST 	Aleska Daskalovic                   	 0	 6	547	48.293	520	 83.805	478	 86.462	564	5.072	582	11.00	   	      	400557	344621	 750125
R4	SCST 	Omer Gorgun                         	 3	 3	548	48.243	525	 83.689	522	 85.032	541	5.337	553	11.36	   	      	498189	335688	 215124
R4	SCST 	Diego Arzaluz                       	 2	 3	575	46.291	548	 82.468	557	 83.309	546	5.249	592	10.90	   	      	571606	357639	1251125
R4	SCST 	Luka Stefanovic                     	 2	 1	586	45.583	544	 82.717	564	 83.063	   	     	578	11.05	   	      	571609	      	2749632
R4	SCST 	Selim Ben Ali                       	 0	 3	616	43.171	636	 49.639	600	 79.498	563	5.074	609	10.54	   	      	498188	344623	1610108
R4	SCST 	Erwan Momo                          	 0	 1	618	43.164	610	 52.194	623	 53.927	   	     	580	11.01	   	      	571608	      	 273218
R4	TAMCC	Pascal Lorieul                      	17	 1	346	66.786	396	 87.749	422	 88.068	374	6.458	446	12.01	145	 3.689	512363	331410	 275155
R4	TAMCC	Guillermo Castaneda                 	10	 2	387	62.752	531	 83.572	553	 83.533	515	5.578	314	12.46	151	 3.545	512362	331870	 285613
R4	TAMCC	Borja Delgado                       	14	 2	399	61.636	471	 85.553	515	 85.163	438	6.087	518	11.57	151	 3.545	562419	331869	 998647
R4	TAMCC	Nathan Schwartz                     	15	 5	417	60.287	418	 87.086	425	 88.028	428	6.153	469	11.84	277	 2.217	562420	331408	 274659
R4	TAMCC	K Yamanaka                          	11	10	426	59.621	372	 88.202	340	 89.898	474	5.910	451	12.00	397	 1.609	465257	331431	1727626
R4	TAMCC	Ryuya Ata                           	 9	 8	469	55.661	444	 86.465	417	 88.219	498	5.696	493	11.73	377	 1.703	512360	331872	2534920
R4	TAMCC	Carlos Berna Ruiz                   	12	 7	527	49.832	546	 82.632	527	 84.902	554	5.202	560	11.30	356	 1.799	512361	331413	 871496
R4	TAMCC	Chad Nguyen                         	 5	 0	549	48.229	563	 81.143	576	 81.954	584	4.264	544	11.43	361	 1.771	436796	331871	  85124
R4	TAMCC	Ernesto Mealla                      	 3	 0	631	42.531	607	 72.742	619	 74.018	   	     	620	10.29	   	      	564990	      	2677494
R4	UNCW 	Bruno Caula                         	11	 7	195	79.558	204	 91.694	143	 93.505	245	7.048	270	12.61	185	 2.919	497883	332423	 286987
R4	UNCW 	Daniel Groom                        	10	 5	282	71.558	325	 89.339	307	 90.413	280	6.869	325	12.42	205	 2.675	411988	332425	2121871
R4	UNCW 	Davide Innocenti                    	 8	 4	296	70.444	330	 89.219	280	 90.874	342	6.600	366	12.30	195	 2.855	485192	332424	2149489
R4	UNCW 	Bekhzod Rasamatov                   	11	 6	362	64.739	363	 88.444	392	 88.725	355	6.567	376	12.26	287	 2.153	564561	332428	 231598
R4	UNCW 	Leonardo Sprovieri                  	 8	 1	383	63.150	458	 86.169	482	 86.291	426	6.161	446	12.01	162	 3.401	497884	334387	1934949
R4	UNCW 	Gabriel Hurtado                     	 8	 7	432	59.298	430	 86.712	431	 87.940	442	6.079	382	12.25	357	 1.797	564558	332427	 234395
R4	UNCW 	Michael Copeland                    	13	 6	439	58.713	437	 86.585	453	 87.489	414	6.232	456	11.95	321	 1.973	398721	332426	2149847
R4	UNCW 	John Dransfeld                      	 0	 2	621	42.998	610	 52.194	608	 77.928	   	     	603	10.68	   	      	564560	      	  85743
R4	UNM  	Raul Dobai                          	 9	 7	164	83.157	144	 93.026	119	 94.109	175	7.322	183	12.85	247	 2.420	514836	332562	 262867
R4	UNM  	Dominic West                        	 7	 6	244	75.308	271	 90.346	199	 92.434	262	6.972	232	12.71	280	 2.182	462967	332563	2138629
R4	UNM  	Stepan Holis                        	 7	 5	312	68.909	331	 89.127	298	 90.551	298	6.801	353	12.34	280	 2.182	416218	332564	 114662
R4	UNM  	Rafael Abdul Salam                  	 7	 6	397	61.895	381	 88.068	376	 89.106	366	6.523	413	12.15	371	 1.722	520794	332566	 998667
R4	UNM  	Jake Trondson                       	 8	 5	435	59.192	465	 85.850	466	 86.988	449	6.043	469	11.84	248	 2.419	515079	334091	1650620
R4	UNM  	Sergio Molina                       	 1	 8	499	53.049	500	 84.472	455	 87.456	502	5.641	441	12.04	   	      	520795	332565	1544642
R4	UNM  	Nicolas Prieto                      	 2	 1	504	52.452	518	 83.881	483	 86.278	418	6.210	513	11.61	   	      	490498	335289	2104514
R4	UNM  	Facundo Bermejo                     	 1	 3	539	48.936	524	 83.724	536	 84.562	533	5.411	512	11.63	   	      	497395	332567	2087103
R4	UNM  	Alexander Maggs                     	 0	 1	542	48.751	568	 80.403	554	 83.509	499	5.679	497	11.72	   	      	514837	334425	1718887
  	AUB  	Tyler Stice                         	16	13	 59	93.807	 72	 94.830	 65	 95.490	 96	7.793	 78	13.22	 26	25.551	513853	331227	2088197
  	BYU  	Sean Hill                           	18	 3	 47	94.912	 38	 96.344	 33	 96.728	 53	8.096	 38	13.41	135	 3.890	415674	331430	  70508
  	TLSA 	Kody Pearson                        	13	 8	 81	91.705	 75	 94.720	 66	 95.489	167	7.356	 95	13.16	 50	16.158	487890	331584	1260261
  	USD  	August Holmgren                     	14	 3	 29	96.709	 27	 96.977	 15	 97.777	 34	8.373	 33	13.46	 85	 7.581	416362	332591	2542350
