seed	team	player	wins	losses	cmpRnk	cmp	trnRnk	trn	slamRnk	slam	masseyRnk	massey	utrRnk	utr	itaRnk	ita	r2Id	masseyId	utrId
R4	MONM 	Lucca Silva                         	 8	 4	468	55.835	510	 84.008	495	 85.867	506	5.587	522	11.53	252	 2.387	567538	334059	 281071
R4	MONM 	Charlie Penman                      	 4	 1	500	52.665	516	 83.864	520	 85.072	524	5.416	547	11.39	309	 2.012	567540	334061	 278054
R4	MONM 	Charles Gortzounian                 	 1	 0	565	46.938	581	 78.930	591	 80.070	464	5.902	588	10.90	   	      	509741	335780	2082163
R4	MONM 	Diego Leon Laporta Osante           	 1	 0	630	42.732	605	 70.417	611	 75.696	   	     	629	 9.58	   	      	567541	      	2082120
R4	NAU  	Eban Straker-Meads                  	 6	 7	349	65.961	305	 89.607	256	 91.369	394	6.317	394	12.20	377	 1.697	509001	332869	 366161
R4	NAU  	Facundo Tumosa                      	 5	 7	362	64.756	295	 89.760	278	 90.899	379	6.389	405	12.17	432	 1.375	491339	332868	1708959
R4	NAU  	Maciej Ziomber                      	11	 4	396	62.191	463	 85.942	485	 86.243	384	6.380	448	11.97	200	 2.679	565343	332874	2104400
R4	NAU  	Christopher Steele                  	 7	 7	473	55.203	478	 85.224	463	 86.994	505	5.588	519	11.55	311	 2.007	454438	332870	 743540
R4	NAU  	Dominik Buzonics                    	 6	 8	518	50.756	508	 84.044	494	 85.939	535	5.319	521	11.54	414	 1.508	565342	332872	 274834
R4	NAU  	Alexander Groves                    	 6	 8	539	48.877	537	 82.839	526	 84.927	508	5.530	542	11.43	   	      	508999	332871	 246638
R4	NAU  	Marcus Sulen                        	 1	 3	601	44.464	579	 79.048	589	 80.163	575	4.418	600	10.67	   	      	565344	334845	1017623
R4	NAU  	Joachim Schaefer                    	 1	 4	603	44.327	589	 77.522	591	 80.070	579	4.170	591	10.86	   	      	521288	344577	1233056
R4	NAU  	Daniel Dillon                       	 0	 2	607	44.115	606	 52.196	619	 54.001	558	5.036	580	11.00	   	      	493064	333633	1429963
R4	PRES 	Nicholas McKinney                   	13	 1	277	72.193	346	 88.770	389	 88.801	223	7.127	382	12.25	145	 3.593	485551	333846	 223084
R4	PRES 	Maxwell Benson                      	10	 5	321	68.331	293	 89.796	246	 91.516	354	6.510	432	12.05	289	 2.124	485558	333842	 402548
R4	PRES 	Javier Matos                        	 7	 2	439	58.781	498	 84.442	506	 85.346	440	6.050	490	11.73	219	 2.557	564474	333847	1616805
R4	PRES 	Juan Sebastian Dominguez Collado    	 4	 6	502	52.485	484	 85.137	468	 86.808	483	5.765	493	11.72	   	      	564475	333844	1951709
R4	PRES 	Daniel Stenger                      	 7	 8	520	50.598	503	 84.241	479	 86.384	502	5.599	558	11.29	436	 1.368	454618	333845	 729178
R4	PRES 	Georgije Babic                      	 2	 8	532	49.390	494	 84.669	486	 86.238	550	5.089	560	11.24	   	      	564476	333843	2093642
R4	PRES 	Alberto Conde                       	 6	 3	557	47.557	554	 81.612	565	 82.697	519	5.454	580	11.00	421	 1.448	398348	334639	 992424
R4	PRES 	Teodor Cariov                       	 4	 3	588	45.595	561	 80.977	567	 82.555	559	5.024	597	10.73	   	      	513726	334638	 219553
R4	PRES 	Vance Mercer                        	 1	 1	620	43.225	591	 77.348	600	 78.715	   	     	628	 9.59	   	      	485562	      	2107874
R4	PRES 	Daniel Martens                      	 0	 7	629	42.806	604	 70.943	613	 75.230	589	2.878	625	 9.71	   	      	564477	334640	  96580
R4	SALA 	Julien Evrard                       	16	 7	128	87.339	121	 93.449	130	 93.784	161	7.382	176	12.87	 73	 8.288	562312	331368	2585957
R4	SALA 	Clement Marzol                      	15	 4	137	86.150	160	 92.654	155	 93.285	130	7.518	208	12.76	 76	 8.120	430411	331370	 993341
R4	SALA 	Loic Cloes                          	 9	 4	259	73.733	267	 90.321	249	 91.463	228	7.099	351	12.33	235	 2.464	397744	332867	2117063
R4	SALA 	Sebastien Collard                   	16	 6	262	73.456	268	 90.287	282	 90.841	224	7.125	323	12.44	241	 2.427	511934	331369	 832920
R4	SALA 	Louis Delcour                       	 9	 5	373	64.047	393	 87.683	400	 88.535	320	6.658	425	12.08	281	 2.171	497781	331923	1945245
R4	SALA 	Martin Bugaj                        	 4	12	556	47.632	540	 82.801	546	 83.831	553	5.066	538	11.45	   	      	511929	331360	 169586
R4	SALA 	Leon Petko                          	 2	 5	586	45.869	551	 81.923	560	 83.146	561	4.943	598	10.72	   	      	511935	331924	 222288
R4	SALA 	Jordan Coutinho                     	 3	 5	598	44.882	572	 79.691	581	 81.348	572	4.617	596	10.75	   	      	520617	331363	2096327
R4	SALA 	Phillip Bosman                      	 3	 6	600	44.726	583	 78.846	583	 81.297	574	4.517	589	10.89	   	      	562311	331367	 134699
R4	SALA 	Ezra Blissard                       	 0	 5	633	41.786	633	 48.401	633	 53.889	588	3.512	632	 8.58	   	      	488930	331365	1292091
R4	SCST 	Elyes Marouani                      	 3	 1	401	61.542	401	 87.424	415	 88.319	322	6.650	382	12.25	411	 1.533	571607	357638	2749340
R4	SCST 	Marcelo Rodriguez                   	 3	 4	497	53.081	455	 86.161	448	 87.559	523	5.425	475	11.81	   	      	446404	335687	2774884
R4	SCST 	Aleska Daskalovic                   	 0	 6	540	48.848	511	 83.999	475	 86.504	555	5.053	579	11.01	   	      	400557	344621	 750125
R4	SCST 	Omer Gorgun                         	 3	 3	545	48.528	523	 83.659	519	 85.085	538	5.313	551	11.35	   	      	498189	335688	 215124
R4	SCST 	Luka Stefanovic                     	 2	 1	578	46.240	534	 83.204	553	 83.366	   	     	574	11.07	   	      	571609	      	2749632
R4	SCST 	Diego Arzaluz                       	 2	 2	579	46.206	545	 82.348	557	 83.304	564	4.900	586	10.91	   	      	571606	357639	1251125
R4	SCST 	Erwan Momo                          	 0	 1	613	43.606	606	 52.196	619	 54.001	   	     	574	11.07	   	      	571608	      	 273218
R4	SCST 	Selim Ben Ali                       	 0	 2	615	43.508	632	 49.640	593	 80.016	567	4.839	603	10.61	   	      	498188	344623	1610108
R4	TAMCC	Pascal Lorieul                      	17	 1	338	66.896	394	 87.668	421	 88.119	382	6.383	445	11.99	141	 3.689	512363	331410	 275155
R4	TAMCC	Guillermo Castaneda                 	10	 2	399	61.876	529	 83.454	551	 83.538	525	5.413	358	12.32	147	 3.545	512362	331870	 285613
R4	TAMCC	Borja Delgado                       	14	 2	402	61.452	473	 85.367	517	 85.151	458	5.920	517	11.57	147	 3.545	562419	331869	 998647
R4	TAMCC	Nathan Schwartz                     	15	 5	418	60.396	419	 86.995	425	 88.060	431	6.076	465	11.85	273	 2.217	562420	331408	 274659
R4	TAMCC	K Yamanaka                          	11	10	422	60.174	367	 88.164	334	 89.931	477	5.817	436	12.03	393	 1.609	465257	331431	1727626
R4	TAMCC	Ryuya Ata                           	 9	 8	466	55.933	444	 86.384	418	 88.270	497	5.637	483	11.77	373	 1.703	512360	331872	2534920
R4	TAMCC	Carlos Berna Ruiz                   	12	 7	522	50.234	543	 82.532	527	 84.924	547	5.135	554	11.32	352	 1.799	512361	331413	 871496
R4	TAMCC	Chad Nguyen                         	 5	 0	542	48.671	559	 81.096	572	 81.986	578	4.191	540	11.44	357	 1.771	436796	331871	  85124
R4	TAMCC	Ernesto Mealla                      	 3	 0	623	43.046	603	 72.314	615	 74.057	   	     	610	10.49	   	      	564990	      	2677494
R4	UNCW 	Bruno Caula                         	11	 7	202	79.455	201	 91.692	143	 93.544	246	6.999	286	12.55	181	 2.919	497883	332423	 286987
R4	UNCW 	Daniel Groom                        	10	 5	273	72.623	319	 89.341	302	 90.486	263	6.887	302	12.50	201	 2.675	411988	332425	2121871
R4	UNCW 	Davide Innocenti                    	 8	 4	287	71.019	320	 89.255	272	 90.959	336	6.602	366	12.30	191	 2.855	485192	332424	2149489
R4	UNCW 	Bekhzod Rasamatov                   	11	 6	354	65.662	355	 88.459	388	 88.805	331	6.619	370	12.29	283	 2.153	564561	332428	 231598
R4	UNCW 	Leonardo Sprovieri                  	 8	 1	375	63.741	451	 86.186	478	 86.385	422	6.151	436	12.03	158	 3.401	497884	334387	1934949
R4	UNCW 	Gabriel Hurtado                     	 8	 7	419	60.346	428	 86.717	428	 88.001	432	6.075	351	12.33	353	 1.797	564558	332427	 234395
R4	UNCW 	Michael Copeland                    	13	 6	437	59.042	437	 86.600	447	 87.568	410	6.209	454	11.93	317	 1.973	398721	332426	2149847
R4	UNCW 	John Dransfeld                      	 0	 2	616	43.477	606	 52.196	604	 78.003	   	     	595	10.79	   	      	564560	      	  85743
R4	UNM  	Raul Dobai                          	 9	 7	162	83.226	143	 93.047	116	 94.132	183	7.285	180	12.85	243	 2.420	514836	332562	 262867
R4	UNM  	Dominic West                        	 7	 6	236	75.654	265	 90.352	197	 92.442	257	6.913	231	12.71	276	 2.182	462967	332563	2138629
R4	UNM  	Stepan Holis                        	 7	 5	307	69.171	327	 89.074	298	 90.545	295	6.750	351	12.33	276	 2.182	416218	332564	 114662
R4	UNM  	Rafael Abdul Salam                  	 7	 6	413	60.796	382	 88.004	375	 89.104	404	6.259	436	12.03	367	 1.722	520794	332566	 998667
R4	UNM  	Jake Trondson                       	 8	 5	429	59.633	464	 85.832	461	 87.019	436	6.065	471	11.82	244	 2.419	515079	334091	1650620
R4	UNM  	Sergio Molina                       	 1	 8	492	53.498	497	 84.449	451	 87.467	499	5.620	433	12.04	   	      	520795	332565	1544642
R4	UNM  	Nicolas Prieto                      	 2	 1	499	52.746	515	 83.877	481	 86.319	417	6.182	508	11.63	   	      	490498	335289	2104514
R4	UNM  	Facundo Bermejo                     	 1	 3	534	49.360	520	 83.722	535	 84.604	529	5.381	504	11.65	   	      	497395	332567	2087103
R4	UNM  	Alexander Maggs                     	 0	 1	551	48.022	564	 80.388	552	 83.513	515	5.487	527	11.51	   	      	514837	334425	1718887
